AnimalID,ADDMI_keep,ADG_keep,FCR,Gender,Management_Group,heterosis,mathet,perANS,perHHS,perARS,perSHS,perDSS,perBMS,perBRS,perBNS,perSGS,perBVS,perCHS,perCAS,perGVS,perLMS,perMAS,perSAS,perSMS,perTAS,perBVSo,perCHSo,perLMSo,perHH,perAN,perSM,perCH,perM2,perM3,perRS,perBV,perBR,perXB,perRO
20181843,10.46507937,1.57749109,6.634002203,Steer,201801_FES_MD01,1,1,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.125,0,0,0,0,0,0,0
20181844,9.942857143,0.991931493,10.02373371,Heifer,201801_FEH_HGD2,1,0.125,0,0,0,0,0,0,0,0,0.5,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20181849,10.21269841,1.178051946,8.669140992,Heifer,201801_FEH_HGD1,0.875,0.5,0,0,0,0.375,0,0,0,0,0,0,0.5,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20181852,10.48888889,1.072987564,9.775405834,Heifer,201801_FEH_HGD1,0.5234375,0.578125,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181853,9.923809524,1.438724296,6.897645054,Steer,201801_FES_ME01,1,0.5,0,0,0,0.375,0,0,0,0,0,0,0.5,0,0.0625,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181866,9.915873016,1.429239589,6.937866186,Steer,201801_FES_ME01,0.5,0.5,0,0,0,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0
20181870,12.26031746,1.202003283,10.19990347,Heifer,201801_FEH_HGD1,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.125,0
20181877,8.280952381,1.529663072,5.413579324,Heifer,201801_FEH_HGD1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0.25,0,0,0,0,0,0,0
20181878,13.61904762,1.16434499,11.69674602,Heifer,201801_FEH_HGD1,0.5,0.75,0.5,0,0.0625,0,0,0,0,0,0,0,0,0.25,0,0.0625,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0,0
20181879,11.49206349,1.157278004,9.930253105,Heifer,201801_FEH_HGD1,1,0,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0
20181886,11.91269841,1.141026553,10.44033408,Heifer,201801_FEH_HGD2,1,1,0,0.125,0,0,0,0,0,0,0,0.5,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0,0
20181890,10.52539683,1.618918119,6.501500417,Steer,201801_FES_MD01,0.9375,0.5,0.5,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
20181900,9.033333333,1.341433289,6.734090626,Steer,201801_FES_ME01,0.6171875,1,0,0,0,0,0.625,0,0,0,0,0.125,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.125,0,0,0,0.0625,0,0,0,0,0
20181902,8.658730159,1.511575357,5.728282167,Steer,201801_FES_ME01,0.859375,0.5,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0.375,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0
20181911,10.36666667,1.400308089,7.403132747,Steer,201801_FES_ME01,1,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20181926,8.825396825,1.087846646,8.112721456,Heifer,201801_FEH_HGD2,0.875,1,0.0625,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0.125,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181927,10.13015873,1.736845377,5.832504645,Steer,201801_FES_ME01,0.75,1,0.0625,0,0,0,0,0.25,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181935,12.2031746,1.030711398,11.83956502,Heifer,201801_FEH_HGD1,1,1,0,0,0,0.1875,0,0,0,0,0,0,0,0.5,0.03125,0,0,0,0,0,0,0,0,0.03125,0,0.25,0,0,0,0,0,0,0,0
20181948,11.45079365,1.053525742,10.86902123,Heifer,201801_FEH_HGD2,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0
20181951,9.898412698,1.378363705,7.181277817,Steer,201801_FES_MD01,1,1,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20181952,10.46507937,1.681956812,6.221966755,Steer,201801_FES_ME01,1,1,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20181955,12.34920635,1.061879397,11.62957525,Heifer,201801_FEH_HGD1,0.875,1,0,0.125,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0
20181968,10.3,1.409020714,7.310041578,Heifer,201801_FEH_HGD1,0.0625,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96875,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0
20181976,13.86666667,1.191404236,11.63892678,Heifer,201801_FEH_HGD2,1,0.125,0,0,0,0,0,0,0,0,0,0,0.5,0,0.46875,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20181977,10.6047619,1.39422436,7.606209022,Steer,201801_FES_MD01,0.75,1,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0
20181981,9.225396825,1.364751887,6.75976118,Steer,201801_FES_ME01,1,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0
20181986,7.692063492,0.753141526,10.21330417,Heifer,201801_FEH_HGD1,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20181997,10.16190476,1.207560863,8.415231953,Steer,201801_FES_MD01,1,1,0,0.125,0.5,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0,0
20182011,9.666666667,1.199818812,8.056772051,Heifer,201801_FEH_HGD2,1,0.96875,0.125,0.25,0,0,0,0,0.5,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0
20182015,14.62698413,1.400282797,10.44573579,Heifer,201801_FEH_HGD2,1,0.75,0,0,0.25,0,0,0,0,0,0,0,0.5,0,0.0625,0,0.125,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20182023,9.977777778,2.048355128,4.871117142,Steer,201801_FES_ME01,1,1,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20182024,6.692063492,1.16157883,5.761178942,Steer,201801_FES_MD01,1,0.981445313,0,0,0,0,0,0,0,0.1875,0,0.5,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0.03125,0.0625,0,0,0,0,0
20182029,10.58253968,1.159662044,9.125537684,Heifer,201801_FEH_HGD1,0.999023438,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036376953,0,0.000488281,0.000488281,0.25,0.212646484,0,0,0,0,0,0,0
20182031,9.849206349,1.563872638,6.297959382,Steer,201801_FES_MD01,1,1,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
20182046,9.880952381,1.140708138,8.662121407,Steer,201801_FES_MD01,0.984375,1,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0
20182060,8.442857143,1.539139333,5.485440444,Steer,201801_FES_ME01,0.84375,1,0.25,0,0,0,0,0.5,0.125,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20182069,10.44603175,1.560449636,6.694244725,Steer,201801_FES_ME01,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.125,0,0,0,0,0,0,0
20182094,9.911111111,0.891814133,11.11342683,Heifer,201801_FEH_HGD2,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0
20182096,8.161904762,1.391984536,5.863502469,Steer,201801_FES_MD01,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0
20182101,10.72857143,1.711825821,6.267326556,Steer,201801_FES_MD01,0.53125,0.8046875,0.5,0,0.0625,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20182105,11.32063492,1.09016337,10.38434718,Heifer,201801_FEH_HGD1,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0
20182110,8.452380952,1.618371465,5.222769393,Steer,201801_FES_ME01,1,1,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.25,0,0,0,0,0,0,0
20182380,8.473015873,0.828663969,10.22491165,Heifer,201801_FEH_HGD1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.375,0,0,0,0.5,0.0625,0,0,0,0,0,0,0,0,0
20182387,8.222222222,1.030410381,7.979560744,Heifer,201801_FEH_HGD1,0.9765625,0.5,0,0,0,0,0.375,0,0,0,0,0,0,0,0.375,0,0,0.0625,0,0,0,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0
20182404,8.53968254,1.095484336,7.795348832,Heifer,201801_FEH_HGD1,1,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0625,0,0,0,0,0
20182437,9.844444444,1.469723279,6.698161884,Steer,201801_FES_ME01,0.875,0,0,0.25,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0
20182476,10.16031746,0.854484695,11.89057864,Heifer,201801_FEH_HGD2,1,0.5,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0
20182502,7.323809524,1.297585386,5.644183112,Steer,201801_FES_ME01,0.4375,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0
20182532,9.365079365,1.737764109,5.389154556,Steer,201801_FES_MD01,0.43359375,0.5,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
20182557,10.12539683,1.500200598,6.749361946,Steer,201801_FES_MD01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0.125,0.5,0,0,0,0,0,0,0,0
20182561,11.47777778,0.929266553,12.35143753,Heifer,201801_FEH_HGD1,0.96875,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.5,0,0,0,0,0.0625,0,0,0,0,0
20182571,10.09206349,1.167265988,8.645898706,Heifer,201801_FEH_HGD2,1,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.0625,0,0.25,0,0,0,0,0,0,0,0
20182680,10.27777778,1.475732924,6.964524281,Heifer,201801_FEH_HGD2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0.375,0,0,0,0,0,0,0.125,0,0,0.0625,0,0,0,0,0
20182681,10.80952381,1.707278728,6.331434717,Steer,201801_FES_MD01,1,1,0,0,0,0,0,0,0,0,0.25,0,0,0.0625,0,0,0,0,0,0.375,0,0,0,0,0.0625,0,0.25,0,0,0,0,0,0,0
20182689,9.088888889,1.438249514,6.319410367,Steer,201801_FES_ME01,0.9375,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.125,0.375,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
20182735,10.0968254,1.635314618,6.174240287,Steer,201801_FES_MD01,1,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20182749,8.476190476,1.382715021,6.130106601,Steer,201801_FES_MD01,0.1875,0.375,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20182751,12.63015873,0.943265369,13.38982554,Heifer,201801_FEH_HGD2,0.84375,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20182753,9.126984127,1.558423103,5.856550837,Steer,201801_FES_ME01,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20182755,10.71904762,1.016290377,10.54722928,Heifer,201801_FEH_HGD1,0.5,1,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20182760,10.30952381,1.143140625,9.018596296,Heifer,201801_FEH_HGD2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0.5,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20182781,9.104761905,1.47554314,6.170447788,Steer,201801_FES_ME01,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
20182789,12.34444444,1.09481473,11.275373,Heifer,201801_FEH_HGD1,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
20182797,10.04761905,1.318131663,7.622621724,Steer,201801_FES_ME01,0.25,0.5,0,0,0,0.875,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20182810,7.538095238,0.803945651,9.37637417,Steer,201801_FES_MD01,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20182818,9.987301587,1.272593203,7.847992247,Steer,201801_FES_MD01,0.9375,1,0.5,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
20182820,12.84920635,0.897613963,14.31484678,Heifer,201801_FEH_HGD2,1,0.9375,0,0.125,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
20182912,11.75873016,1.060031695,11.09280998,Heifer,201801_FEH_HGD2,1,0,0.4375,0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015625,0,0,0,0,0,0,0,0,0
20183123,9.3453125,0.825648418,11.31875541,Heifer,201802_FEH_HGD2,0.125,0.25,0.875,0.03125,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20183125,8.7859375,1.083084027,8.111962953,Heifer,201802_FEH_HGD1,0.25,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20183126,9.215625,0.645202056,14.28331624,Heifer,201802_FEH_HGD2,0.4375,0.875,0,0.75,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0.125,0
20183127,8.103125,1.149839454,7.047179478,Steer,201802_FES_ME01,0.5625,0.9296875,0.0078125,0.0078125,0,0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2578125,0,0,0,0,0.0078125,0,0,0,0,0
20183134,10.2125,1.228945295,8.309971192,Steer,201802_FES_MD01,0.265625,0.53125,0.75,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0.03125,0,0.03125,0,0,0,0
20183136,9.5015625,0.700464617,13.56465733,Heifer,201802_FEH_HGD1,0.5,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20183138,8.29375,0.783445447,10.58625081,Heifer,201802_FEH_HGD1,1,1,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20183145,6.98125,0.547449336,12.75232161,Heifer,201802_FEH_HGD1,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183147,10.240625,1.21842612,8.40479766,Steer,201802_FES_MD01,0.5625,1,0.1875,0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.03125,0,0,0,0,0,0,0,0
20183149,10.6359375,1.658192459,6.414175535,Steer,201802_FES_MD01,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.0625,0,0,0,0,0,0,0
20183152,9.384375,1.510051136,6.214607422,Steer,201802_FES_MD01,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
20183153,9.4578125,1.463041166,6.4644883,Steer,201802_FES_ME01,1,0.5,0.0625,0,0,0.375,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183154,8.790625,0.586167115,14.99678979,Heifer,201802_FEH_HGD1,1,1,0.25,0.0625,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.125,0,0,0,0,0,0,0,0
20183155,9.2,0.620942711,14.81618165,Heifer,201802_FEH_HGD1,0.5,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0
20183163,8.559375,0.595431435,14.37508081,Heifer,201802_FEH_HGD2,0.25,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0
20183168,8.78125,0.590082569,14.88139196,Heifer,201802_FEH_HGD2,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20183171,9.490625,1.524702231,6.224576058,Steer,201802_FES_ME01,0.5,1,0,0,0.75,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0
20183174,7.0703125,1.445083603,4.892666754,Steer,201802_FES_ME01,0.9921875,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0.25,0,0.007141113,0.003417969,0.0078125,0.00390625,0.00390625,0,0.004394531,0,0,0,0.000671387,0,0.125,0
20183178,10.1671875,1.656986684,6.135950033,Steer,201802_FES_MD01,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.25,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183180,10.7203125,1.211094818,8.85175326,Steer,201802_FES_MD01,1,0,0,0.375,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20183182,10.65,1.674636035,6.359590847,Steer,201802_FES_ME01,0.046875,0.09375,0,0,0.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20183184,8.7109375,0.718523892,12.12337905,Heifer,201802_FEH_HGD2,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183185,12.3546875,1.659364275,7.445434188,Steer,201802_FES_ME01,0.875,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183186,9.00625,1.595553162,5.644594121,Steer,201802_FES_ME01,0.984375,0.375,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20183192,8.2859375,0.898704847,9.219865151,Heifer,201802_FEH_HGD1,0.484375,0.96875,0,0,0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0
20183193,9.3640625,0.774404769,12.09194839,Heifer,201802_FEH_HGD1,0.09375,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
20183195,10.3921875,1.303258879,7.974000917,Steer,201802_FES_MD01,1,0.25,0,0.4375,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.03125,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0
20183198,9.4796875,0.762970881,12.42470419,Heifer,201802_FEH_HGD2,1,0.125,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0.5,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0
20183199,9.2625,1.82256597,5.082120567,Steer,201802_FES_ME01,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20183202,8.2984375,0.655815991,12.65360653,Heifer,201802_FEH_HGD2,1,1,0,0.125,0.0625,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183204,10.4703125,1.573874911,6.652569673,Steer,201802_FES_ME01,0.09375,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0
20183207,8.94375,1.576312206,5.673844284,Steer,201802_FES_ME01,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183209,8.334375,0.925155838,9.008617423,Heifer,201802_FEH_HGD1,0.5625,0.943359375,0,0.015625,0,0,0,0,0,0,0,0,0,0.21875,0,0.71875,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.015625,0,0,0,0,0
20183213,9.35,0.627413833,14.90244479,Heifer,201802_FEH_HGD1,0.625,1,0.015625,0.015625,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0.015625,0,0.0625,0,0,0.015625,0,0,0,0,0
20183223,8.6984375,0.958890981,9.071351873,Heifer,201802_FEH_HGD1,0.125,0.25,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183226,9.671875,0.852403375,11.34659398,Heifer,201802_FEH_HGD1,0.875,1,0,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.0625,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183227,10.084375,1.790821246,5.6311455,Steer,201802_FES_MD01,1,0.5,0.0625,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0
20183236,5.6453125,0.619412368,9.11398092,Heifer,201802_FEH_HGD2,0.25,0.5,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20183238,8.9703125,0.700884403,12.79856202,Heifer,201802_FEH_HGD2,1,0.84375,0,0,0,0,0,0,0,0.25,0,0.125,0.0625,0,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183239,8.8375,0.871851662,10.13647205,Steer,201802_FES_ME01,1,1,0,0,0,0.5,0,0,0,0,0,0,0.0625,0,0,0,0,0.25,0,0,0,0,0,0,0.125,0,0.0625,0,0,0,0,0,0,0
20183240,9.9109375,0.929032434,10.66802099,Heifer,201802_FEH_HGD2,0.25,0.5,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183243,8.23125,0.630078988,13.06383827,Heifer,201802_FEH_HGD1,0.6953125,0.921875,0,0,0,0,0.125,0,0,0.75,0,0,0,0,0.03125,0.0625,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20183245,8.4546875,1.590601535,5.315402577,Steer,201802_FES_MD01,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183254,8.0265625,0.339450046,23.64578411,Heifer,201802_FEH_HGD2,0.234375,0.46875,0.0625,0,0.75,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.03125,0,0,0,0,0,0
20183261,10.7453125,1.396858165,7.692486443,Steer,201802_FES_MD01,0.875,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.25,0,0.125,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183264,7.9296875,0.81026929,9.786484076,Heifer,201802_FEH_HGD2,1,1,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183268,8.9375,1.175667973,7.602061299,Steer,201802_FES_MD01,0.9375,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.53125,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20183276,10.0828125,1.280246278,7.875681946,Steer,201802_FES_MD01,1,0.25,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.4375,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20183277,9.0703125,1.399412844,6.481512971,Steer,201802_FES_MD01,0.5,1,0.1875,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20183280,11.575,1.838481248,6.295957606,Steer,201802_FES_ME01,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.125,0,0.0625,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
