contig length Sample340 Sample341 Sample342 Sample343 Sample344 Sample345 Sample346 Sample347 Sample348 Sample349 Sample34 Sample353 Sample354 Sample355 Sample356 Sample357 Sample358 Sample359 Sample35
k127_5084056_8 1371 3.58821011754689e-08 0 0 0 0 2.1844710193111e-08 0 0 0 5.95402309321443e-08 0 0 0 3.49121648723107e-07 0 0 0 0 9.86889729185287e-08
k127_28814598_1 120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1130003_2 1401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_30783291_2 492 0 6.79966378382454e-08 0 0 5.36765771520282e-08 0 0 6.13718147158728e-08 1.45748485700561e-07 2.97701154660721e-08 7.24207197707044e-08 7.2634889072179e-08 1.56392628855699e-07 1.93956471512837e-07 1.85489101062315e-07 6.72710092323069e-08 2.73748262496966e-07 6.78680211313871e-08 1.31585297224705e-07
k127_14972728_3 528 7.17642023509379e-07 7.51362848112612e-06 1.61423215544642e-06 4.04524618598617e-06 1.66397389171287e-06 8.08254277145105e-07 2.87615648454646e-06 2.14801351505555e-06 1.93116743553244e-06 8.03793117583948e-07 1.95535943380902e-06 5.08444223505253e-07 2.03310417512409e-06 4.65495531630809e-07 2.16403951239367e-06 3.69990550777688e-07 1.05545163429386e-05 8.82284274708032e-07 6.25030161817348e-07
k127_15966416_3 993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_26830975_7 1074 0 6.79966378382454e-08 6.4569286217857e-08 0 0 0 0 0 0 0 0 0 0 0 0 3.36355046161535e-08 0 0 0
k127_22885777_4 1065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_28815373_1 1029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_12008370_1 1461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_19905424_2 3561 7.17642023509379e-08 2.37988232433859e-07 2.25992501762499e-07 1.43194555256148e-07 8.05148657280423e-08 1.96602391737999e-07 5.62726268715611e-07 1.43200901003703e-07 7.28742428502807e-08 1.48850577330361e-07 4.34524318624226e-07 5.81079112577432e-07 2.34588943283548e-07 3.87912943025674e-07 9.27445505311573e-08 2.01813027696921e-07 5.47496524993931e-07 1.01802031697081e-07 5.2634118889882e-07
k127_20901222_3 1548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_10036625_2 345 0 0 0 0 0 0 0 0 0 0 0 0 0 3.87912943025674e-08 0 0 0 0 0
k127_32768351_2 933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_33762369_1 921 0 0 0 0 0 4.36894203862219e-08 0 0 0 0 0 1.45269778144358e-07 0 0 0 0 6.08329472215479e-08 0 0
k127_26831535_4 1101 3.58821011754689e-08 0 0 0 0 0 0 0 0 0 7.24207197707044e-08 7.2634889072179e-08 0 0 0 0 9.12494208323219e-08 0 3.28963243061762e-08
k127_139096_4 603 0 2.03989913514736e-07 0 7.15972776280738e-08 0 0 6.25251409684013e-08 6.13718147158728e-08 3.64371214251404e-08 0 1.08631079656057e-07 0 0 0 0 0 1.21665894443096e-07 0 0
k127_6081927_2 855 7.71465175272582e-06 6.79966378382454e-08 0 1.07395916442111e-07 0 4.36894203862219e-08 3.12625704842006e-07 1.84115444147619e-07 0 0 3.2589323896817e-07 7.2634889072179e-08 0 3.87912943025674e-08 0 0 0 0 0
k127_1131181_13 858 0 0 0 0 0 0 3.12625704842006e-08 4.09145431439152e-08 0 0 0 0 0 0 0 0 0 0 0
k127_34745512_2 576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_28816792_2 1152 0 0 6.4569286217857e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_17950384_2 1842 3.51644591519595e-06 2.82186047028719e-06 1.38823965368392e-06 1.61093874663166e-06 1.28823785164868e-06 3.95389254495308e-06 8.44089403073417e-07 1.82069716990423e-06 1.20242500702963e-06 4.76321847457154e-07 1.41220403552874e-06 1.52533267051576e-06 2.11130048955194e-06 1.20253012337959e-06 2.44227316398714e-06 2.69084036929228e-06 9.42910681933993e-07 1.28949240149635e-06 2.23695005281998e-06
k127_34745621_9 570 0 0 0 0 0 0 0 4.09145431439152e-08 0 0 0 0 0 0 0 0 6.08329472215479e-08 0 0
k127_3097768_3 465 0 1.35993275676491e-07 0 7.15972776280738e-08 0 0 0 4.09145431439152e-08 3.64371214251404e-08 0 0 0 0 0 0 0 9.12494208323219e-08 0 0
k127_13002201_1 1503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_26832299_1 1347 7.17642023509379e-08 0 0 0 5.36765771520282e-08 2.1844710193111e-08 0 0 0 5.95402309321443e-08 0 1.08952333608268e-07 7.81963144278495e-08 0 0 0 0 0 0
k127_7064035_1 324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_7064047_1 528 3.58821011754689e-08 0 9.68539293267855e-08 1.07395916442111e-07 1.87868020032099e-07 4.36894203862219e-08 2.18837993389404e-07 8.18290862878305e-08 1.82185607125702e-07 2.38160923728577e-07 3.62103598853522e-08 2.54222111752627e-07 2.73687100497473e-07 0 1.54574250885262e-07 1.0090651384846e-07 1.21665894443096e-07 6.78680211313871e-08 1.31585297224705e-07
k127_22887353_3 600 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_139801_6 1332 0 0 0 0 0 0 0 0 0 0 7.24207197707044e-08 0 0 0 0 0 0 0 0
k127_6082272_1 1050 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_8054673_5 1911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_8054673_10 1458 0 6.79966378382454e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5086079_6 3159 1.07646303526407e-07 2.37988232433859e-07 6.4569286217857e-08 1.43194555256148e-07 1.07353154304056e-07 0 3.12625704842006e-07 2.04572715719576e-08 3.27934092826263e-07 5.95402309321443e-08 1.81051799426761e-07 3.63174445360895e-07 3.12785257711398e-07 3.87912943025674e-08 3.09148501770524e-07 6.72710092323069e-08 3.0416473610774e-08 0 6.57926486123524e-08
k127_32769381_9 120 0 0 0 0 0 0 0 0 0 0 0 3.63174445360895e-08 0 0 0 0 0 0 0
k127_7064240_7 1041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.72710092323069e-08 0 0 0
k127_30784964_1 3186 3.91114902812611e-06 1.29193611892666e-06 1.5819475123375e-06 1.96892513477203e-06 3.32794778342575e-06 2.35922870085598e-06 5.53347497570351e-06 2.25029987291534e-06 6.81374170650125e-06 3.06632189300543e-06 4.34524318624227e-06 6.06501323752695e-06 5.82562542487479e-06 4.07308590176958e-06 6.70852248842038e-06 4.4062511047161e-06 4.62330398883764e-06 3.52913709883213e-06 7.66484356333906e-06
k127_13002674_7 807 3.58821011754689e-08 0 0 0 0 0 3.12625704842006e-08 0 1.45748485700561e-07 0 0 0 0 0 0 0 0 0 0
k127_4093582_1 1776 7.89406225860316e-07 1.69991594595614e-07 5.16554289742856e-07 8.94965970350923e-07 1.07353154304056e-07 1.02670137907621e-06 2.18837993389404e-07 3.88688159867195e-07 2.55059849975982e-07 5.95402309321443e-08 6.87996837821692e-07 6.53714001649611e-07 8.2106130149242e-07 9.69782357564186e-07 8.96530655134521e-07 7.06345596939223e-07 8.21244787490897e-07 1.15375635923358e-06 6.57926486123524e-07
k127_2117162_1 2583 2.15292607052814e-07 6.79966378382454e-08 1.93707858653571e-07 1.07395916442111e-07 2.41544597184127e-07 2.83981232510442e-07 0 6.13718147158728e-08 7.28742428502807e-08 8.93103463982164e-08 1.08631079656057e-07 1.81587222680447e-07 2.34588943283548e-07 7.75825886051349e-08 2.4731880141642e-07 6.39074587706916e-07 3.0416473610774e-08 4.07208126788322e-07 0
k127_4093706_2 180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_6082873_1 354 0 0 0 0 0 0 3.12625704842006e-08 0 0 0 0 0 0 0 3.09148501770524e-08 0 0 0 0
k127_13003192_1 285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_31786482_2 576 2.79880389168658e-06 0 0 0 0 4.36894203862219e-08 1.25050281936803e-07 4.09145431439152e-08 1.45748485700561e-07 0 1.08631079656057e-07 0 0 0 0 0 0 0 0
k127_20902946_86 1308 0 0 3.22846431089285e-08 0 0 0 6.25251409684013e-08 2.04572715719576e-08 0 0 0 0 7.81963144278495e-08 0 0 0 1.21665894443096e-07 3.39340105656935e-08 0
k127_23862003_1 1215 1.07646303526407e-07 3.39983189191227e-08 0 7.15972776280738e-08 1.61029731456085e-07 0 0 0 7.28742428502807e-08 1.19080461864289e-07 2.53472519197465e-07 3.63174445360895e-08 1.17294471641774e-07 3.1033035442054e-07 2.16403951239367e-07 6.72710092323069e-08 5.77912998604705e-07 1.01802031697081e-07 0
k127_7064858_2 546 3.58821011754689e-08 0 0 0 0 0 3.12625704842006e-08 8.18290862878305e-08 1.09311364275421e-07 0 3.62103598853522e-08 3.63174445360895e-08 3.90981572139247e-08 3.87912943025674e-08 9.27445505311573e-08 0 3.0416473610774e-08 1.69670052828468e-07 6.57926486123524e-08
k127_12011203_2 1236 0 0 0 0 0 0 0 0 0 0 0 0 0 3.87912943025674e-08 0 0 0 0 0
k127_32770634_3 336 0 6.79966378382454e-08 0 0 0 0 6.25251409684013e-08 0 0 0 3.62103598853522e-08 0 0 0 0 0 3.0416473610774e-08 0 0
k127_16964217_9 3324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_3099064_1 1863 0 0 3.22846431089285e-08 0 0 0 0 0 0 0 0 0 0 0 0 6.72710092323069e-08 0 3.39340105656935e-08 0
k127_15969145_3 1821 0 0 1.93707858653571e-07 0 2.68382885760141e-08 0 1.56312852421003e-07 2.04572715719576e-08 3.64371214251404e-08 8.93103463982164e-08 1.44841439541409e-07 7.2634889072179e-08 3.90981572139247e-08 0 0 1.68177523080767e-07 0 0 2.96066918755586e-07
k127_28818899_1 870 0 3.39983189191227e-08 0 0 1.07353154304056e-07 0 6.25251409684013e-08 0 0 0 0 7.2634889072179e-08 0 3.87912943025674e-08 0 0 6.08329472215479e-08 0 0
k127_1133167_3 1461 0 0 0 0 0 0 0 4.09145431439152e-08 0 0 0 0 3.90981572139247e-08 0 0 0 0 0 0
k127_28819210_1 798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_6084561_3 2322 3.58821011754689e-08 3.39983189191227e-08 0 1.43194555256148e-07 9.39340100160493e-07 0 2.81363134357806e-07 1.02286357859788e-07 1.45748485700561e-07 2.38160923728577e-07 0 0 3.90981572139247e-08 0 6.18297003541049e-08 1.68177523080767e-07 4.25830630550835e-07 6.78680211313871e-08 5.59237513204996e-07
k127_141631_4 1560 0 0 0 0 0 0 0 2.04572715719576e-08 0 2.97701154660721e-08 0 3.63174445360895e-08 0 0 0 0 0 0 0
k127_10999593_1 1368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_27820727_1 1377 3.58821011754689e-07 1.74751359244291e-05 3.61588002819999e-06 8.30528420485656e-06 2.89853516620952e-06 1.15776964023488e-06 6.44008951974533e-06 3.92779614181586e-06 3.57083789966375e-06 7.74023002117876e-07 3.98313958738874e-06 5.08444223505253e-07 3.90981572139247e-06 8.14617180353916e-07 2.84416621628882e-06 4.70897064626149e-07 2.63406661469302e-05 2.95225891921534e-06 2.00667578267675e-06
k127_23863422_3 909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_8057430_2 1425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_9045829_1 648 8.25288327035785e-07 4.18859289083592e-05 8.94284614117319e-06 1.92954663207659e-05 6.11912979533121e-06 2.68689935375265e-06 1.49435086914479e-05 8.01925045620738e-06 6.19431064227386e-06 1.16103450317681e-06 1.11165804848031e-05 9.44253557938327e-07 7.81963144278495e-06 1.6680256550104e-06 4.35899387496439e-06 8.07252110787683e-07 5.80650481229675e-05 5.70091377503651e-06 2.59880962018792e-06
k127_28820033_4 510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20904952_1 1005 0 0 6.4569286217857e-08 0 0 0 0 0 0 1.19080461864289e-07 0 0 0 0 0 0 0 0 3.28963243061762e-08
k127_17953700_1 1047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20905455_4 2328 0 0 0 0 0 0 0 0 0 0 0 1.45269778144358e-07 0 0 0 0 0 0 0
k127_29800884_2 2226 7.17642023509379e-08 3.39983189191227e-08 1.93707858653571e-07 0 5.36765771520282e-07 0 6.56513980168213e-07 4.09145431439152e-08 1.85829319268216e-06 2.97701154660721e-08 7.24207197707044e-08 2.54222111752627e-07 2.34588943283548e-07 7.75825886051349e-08 6.18297003541049e-08 6.72710092323069e-08 9.12494208323219e-08 2.03604063394161e-07 2.6317059444941e-07
k127_23863935_2 1278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_30788223_5 2115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.18297003541049e-08 0 0 0 0
k127_21906929_4 660 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_13995515_2 831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_13006414_1 246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_24859540_3 1683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_33768262_1 444 7.17642023509379e-08 6.79966378382454e-08 0 3.57986388140369e-08 2.68382885760141e-08 0 1.56312852421003e-07 8.18290862878305e-08 2.18622728550842e-07 5.95402309321443e-08 2.89682879082818e-07 1.81587222680447e-07 7.81963144278495e-08 3.1033035442054e-07 4.63722752655787e-07 6.72710092323069e-08 2.43331788886192e-07 1.01802031697081e-07 0
k127_1135235_2 3375 0 6.79966378382454e-08 0 0 0 0 0 4.09145431439152e-08 7.28742428502807e-08 0 7.24207197707044e-08 0 1.56392628855699e-07 0 0 0 0 0 0
k127_9047430_1 1770 7.17642023509379e-08 0 0 0 1.3419144288007e-07 0 3.12625704842006e-08 4.09145431439152e-08 2.18622728550842e-07 0 0 7.2634889072179e-08 0 3.87912943025674e-08 0 0 0 1.35736042262774e-07 9.86889729185287e-08
k127_1135908_1 963 4.66467315281096e-07 1.162742507034e-05 2.06621715897142e-06 5.76358084905994e-06 2.73750543475344e-06 1.07039079946244e-06 6.90902807700834e-06 3.29362072308518e-06 3.60727502108889e-06 5.95402309321443e-07 6.30060262005128e-06 6.17396557113521e-07 5.04366228059629e-06 8.14617180353916e-07 3.80252657177745e-06 2.35448532313074e-07 2.68577461983134e-05 2.13784266563869e-06 1.67771253961499e-06
k127_21908038_1 1797 0 0 0 0 0 0 0 0 0 0 0 3.63174445360895e-08 0 0 6.18297003541049e-08 0 0 0 0
k127_16967334_1 954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_144380_1 411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_22892018_2 846 2.51174708228282e-07 2.37988232433859e-07 1.29138572435714e-07 3.22187749326332e-07 8.05148657280423e-08 3.71360073282886e-07 2.81363134357806e-07 4.09145431439152e-07 4.37245457101684e-07 5.65632193855371e-07 1.08631079656057e-07 1.08952333608268e-07 1.95490786069624e-07 7.75825886051349e-08 0 2.01813027696921e-07 2.12915315275418e-07 2.71472084525548e-07 9.86889729185287e-08
k127_25849668_1 447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_13008238_1 909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_16968470_6 726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.72710092323069e-08 0 0 0
k127_21909100_1 2640 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1136863_6 285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.36355046161535e-08 0 0 0
k127_30790335_1 1185 0 0 0 0 0 0 0 4.09145431439152e-08 0 5.95402309321443e-08 6.15576118050988e-07 0 0 5.81869414538512e-07 1.85489101062315e-07 6.72710092323069e-08 1.21665894443096e-07 0 0
k127_6088866_1 5637 0 0 3.22846431089285e-08 0 0 0 3.12625704842006e-08 0 0 0 3.62103598853522e-08 3.63174445360895e-08 7.81963144278495e-08 7.75825886051349e-08 2.16403951239367e-07 0 1.21665894443096e-07 3.39340105656935e-08 0
k127_33770311_3 1596 0 0 0 0 0 0 0 0 0 0 2.53472519197465e-07 7.2634889072179e-08 0 1.93956471512837e-07 0 0 0 0 0
k127_34752115_3 1248 0 0 0 0 0 0 0 0 0 0 0 7.2634889072179e-08 0 0 0 0 0 0 0
k127_34752412_2 585 7.53524124684848e-07 2.03309947136354e-05 4.1970036041607e-06 1.11333766711655e-05 2.87169687763351e-06 1.04854608926933e-06 8.40963146024997e-06 4.09145431439152e-06 3.60727502108889e-06 9.82413810380381e-07 4.1641913868155e-06 5.08444223505253e-07 3.40153967761145e-06 7.37034591748781e-07 3.02965531735114e-06 5.04532569242302e-07 2.80135721955228e-05 3.02012694034672e-06 1.21716399932852e-06
k127_13997964_1 2775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_17957595_1 1008 0 0 0 0 0 0 6.25251409684013e-08 0 0 0 0 0 0 0 0 0 0 0 0
k127_31792498_1 1338 0 0 6.4569286217857e-08 0 0 0 0 0 0 2.97701154660721e-08 0 0 0 0 0 0 0 0 3.28963243061762e-08
k127_34752641_3 813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_9049198_6 1194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20909325_4 963 1.43528404701876e-07 6.79966378382454e-08 0 1.43194555256148e-07 1.3419144288007e-07 4.36894203862219e-08 4.68938557263009e-07 3.06859073579364e-07 8.38053792778228e-07 4.76321847457154e-07 1.44841439541409e-07 7.2634889072179e-08 3.90981572139247e-08 5.43078120235944e-07 3.09148501770524e-07 0 1.5208236805387e-07 6.78680211313871e-08 6.57926486123524e-08
k127_1137835_1 1014 0 0 0 0 0 2.1844710193111e-08 0 0 0 0 0 3.63174445360895e-08 0 0 0 0 0 0 0
k127_30791444_3 825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_28824382_3 468 0 0 0 3.57986388140369e-08 0 4.36894203862219e-08 6.25251409684013e-08 0 3.64371214251404e-08 0 0 7.2634889072179e-08 7.81963144278495e-08 0 6.18297003541049e-08 0 0 0 0
k127_26840144_2 840 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_19912945_2 2586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_147299_2 621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_27826162_2 378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_25851760_1 1548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_23867823_14 1755 0 6.79966378382454e-08 0 0 0 0 0 0 0 0 0 1.45269778144358e-07 0 0 0 0 0 0 0
k127_11004821_1 816 0 0 0 0 0 0 0 0 3.64371214251404e-08 0 0 0 0 0 0 0 0 0 0
k127_7070575_2 987 0 6.79966378382454e-08 0 1.78993194070185e-07 0 1.09223550965555e-07 0 2.04572715719576e-08 0 0 1.44841439541409e-07 0 1.17294471641774e-07 0 0 3.36355046161535e-08 6.08329472215479e-08 2.03604063394161e-07 6.57926486123524e-08
k127_148018_1 1104 3.58821011754689e-08 0 6.4569286217857e-07 7.15972776280738e-08 5.36765771520282e-08 4.36894203862219e-08 1.25050281936803e-07 1.02286357859788e-07 0 2.97701154660721e-08 0 0 7.81963144278495e-08 0 0 0 3.0416473610774e-08 0 6.57926486123524e-08
k127_11005007_1 1101 2.15292607052814e-07 1.35993275676491e-07 2.90561787980356e-07 0 1.61029731456085e-07 7.42720146565772e-07 0 3.06859073579364e-07 0 2.97701154660721e-08 3.62103598853522e-08 1.08952333608268e-07 3.90981572139247e-08 2.71539060117972e-07 4.32807902478734e-07 5.38168073858456e-07 6.08329472215479e-08 8.48350264142338e-07 1.31585297224705e-07
k127_14981232_3 912 0 3.05984870272105e-07 0 1.07395916442111e-07 1.07353154304056e-07 2.1844710193111e-08 1.25050281936803e-07 4.09145431439152e-08 1.45748485700561e-07 0 3.62103598853522e-08 0 3.12785257711398e-07 0 0 0 2.73748262496966e-07 6.78680211313871e-08 3.28963243061762e-08
k127_28825648_1 1212 0 0 0 0 0 0 0 0 0 0 0 7.2634889072179e-08 0 0 0 0 0 0 0
k127_14981316_1 861 0 0 0 0 0 0 0 0 7.28742428502807e-08 2.97701154660721e-08 0 0 0 0 0 0 0 0 6.57926486123524e-08
k127_33772735_3 261 0 0 0 0 0 0 0 0 0 0 0 0 7.81963144278495e-08 0 0 0 0 0 0
k127_18932791_1 705 2.87056809403751e-07 6.79966378382454e-08 3.22846431089285e-08 2.50590471698258e-07 2.95221174336155e-07 1.09223550965555e-07 3.75150845810408e-07 3.06859073579364e-07 3.27934092826263e-07 1.48850577330361e-07 2.17262159312113e-07 1.81587222680447e-07 7.03766829850645e-07 2.32747765815405e-07 6.18297003541049e-07 2.01813027696921e-07 4.56247104161609e-07 1.35736042262774e-07 4.60548540286467e-07
k127_148710_2 1029 0 0 0 0 0 0 0 0 0 1.19080461864289e-07 7.24207197707044e-08 0 7.81963144278495e-08 7.75825886051349e-08 6.18297003541049e-08 0 0 0 6.57926486123524e-08
k127_7071041_1 762 3.2293891057922e-07 1.25113813622372e-05 2.35677894695178e-06 6.37215770889857e-06 1.04669325446455e-06 3.49515363089775e-07 4.12665930391448e-06 1.84115444147619e-06 2.22266440693356e-06 2.97701154660721e-07 2.57093555186001e-06 2.54222111752627e-07 2.03310417512409e-06 5.04286825933377e-07 1.57665735902967e-06 1.0090651384846e-07 1.55124015414947e-05 1.28949240149635e-06 7.89511783348229e-07
k127_10046027_6 708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20911117_1 3390 6.09995719982972e-07 0 1.29138572435714e-07 6.80174137466701e-07 8.05148657280423e-08 2.1844710193111e-07 4.06413416294608e-07 4.09145431439152e-07 6.19431064227386e-07 3.27471270126794e-07 4.34524318624226e-07 2.90539556288716e-07 4.30079729353172e-07 6.20660708841079e-07 9.27445505311573e-07 0 2.43331788886192e-07 3.39340105656935e-08 2.30274270143234e-07
k127_148884_1 1191 0 0 0 0 0 0 0 0 0 0 0 7.2634889072179e-08 0 7.75825886051349e-08 0 0 0 0 0
k127_14000362_2 750 4.30585214105627e-07 1.35993275676491e-07 1.93707858653571e-07 1.78993194070185e-07 5.63604060096296e-07 1.52912971351777e-07 5.0020112774721e-07 3.47773616723279e-07 1.09311364275421e-07 2.38160923728577e-07 1.81051799426761e-07 3.63174445360895e-08 3.12785257711398e-07 1.93956471512837e-07 1.54574250885262e-07 3.36355046161535e-07 1.82498841664644e-07 2.37538073959855e-07 2.96066918755586e-07
k127_2125733_1 1728 0 0 0 0 0 0 0 0 0 0 7.24207197707044e-08 0 0 0 0 0 0 0 0
k127_21912343_1 993 0 0 0 0 0 0 3.12625704842006e-08 2.04572715719576e-08 0 0 0 0 0 0 0 0 0 0 0
k127_8062956_1 495 1.21999143996594e-06 4.3483849897558e-05 1.12350558019071e-05 2.80661328302049e-05 6.81692529830758e-06 1.50728500332466e-06 1.43807824227323e-05 4.66425791840634e-06 8.45341217063256e-06 2.53045981461613e-06 8.69048637248453e-06 1.34374544783531e-06 7.31135539900393e-06 1.97835600943094e-06 5.0700354290366e-06 3.69990550777688e-07 6.84978985714629e-05 3.80060918335768e-06 5.03313761884496e-06
k127_28826313_4 963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_23869117_2 1173 7.17642023509379e-08 0 6.4569286217857e-08 3.57986388140369e-08 0 6.55341305793329e-08 3.12625704842006e-08 0 7.28742428502807e-08 5.95402309321443e-08 0 0 0 0 0 0 0 0 0
k127_10046415_1 498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_32778527_4 1152 0 0 0 0 0 2.1844710193111e-08 0 0 0 0 0 3.63174445360895e-08 0 0 3.09148501770524e-08 0 0 0 0
k127_30794158_1 2796 3.2293891057922e-07 4.75976464867718e-07 3.22846431089285e-07 4.29583665768443e-07 8.31986945856437e-07 8.51943697531327e-07 0 5.1143178929894e-07 7.28742428502807e-08 1.19080461864289e-07 7.24207197707044e-08 7.98983779793969e-07 4.69177886567097e-07 2.71539060117972e-07 8.96530655134521e-07 8.7452312001999e-07 2.43331788886192e-07 1.73063453885037e-06 5.2634118889882e-07
k127_6092363_1 1275 2.15292607052814e-07 6.79966378382454e-08 2.58277144871428e-07 0 2.68382885760141e-07 6.55341305793329e-08 4.06413416294608e-07 1.43200901003703e-07 4.37245457101684e-07 2.38160923728577e-07 3.62103598853522e-08 2.90539556288716e-07 1.95490786069624e-07 3.87912943025674e-08 1.54574250885262e-07 1.0090651384846e-07 9.12494208323219e-08 2.03604063394161e-07 5.2634118889882e-07
k127_34755740_1 1842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_12020704_12 1125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_18933953_1 900 2.15292607052814e-07 3.39983189191227e-08 1.93707858653571e-07 7.15972776280738e-08 0 4.36894203862219e-08 3.12625704842006e-08 4.09145431439152e-08 0 5.95402309321443e-08 0 3.63174445360895e-08 1.17294471641774e-07 1.16373882907702e-07 0 6.72710092323069e-08 0 1.69670052828468e-07 6.57926486123524e-08
k127_26842190_3 534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_4102068_1 906 0 0 0 0 0 0 0 0 0 0 0 7.2634889072179e-08 0 0 0 0 0 0 0
k127_27828344_12 261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_15978386_1 555 7.17642023509379e-08 6.79966378382454e-08 0 0 1.61029731456085e-07 1.74757681544888e-07 0 1.22743629431746e-07 0 2.97701154660721e-08 0 7.2634889072179e-08 7.81963144278495e-08 1.93956471512837e-07 1.85489101062315e-07 2.01813027696921e-07 0 4.75076147919709e-07 0
k127_30794888_3 774 0 0 0 0 0 2.1844710193111e-08 0 8.18290862878305e-08 0 0 0 7.2634889072179e-08 3.90981572139247e-08 3.87912943025674e-08 0 3.36355046161535e-08 0 0 1.64481621530881e-07
k127_22897399_1 681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_29808053_1 405 1.07646303526407e-07 0 3.22846431089285e-08 3.57986388140369e-08 8.05148657280423e-08 0 3.12625704842006e-08 0 1.09311364275421e-07 0 1.44841439541409e-07 7.2634889072179e-08 7.81963144278495e-08 2.71539060117972e-07 3.09148501770524e-07 0 0 6.78680211313871e-08 3.28963243061762e-08
k127_28827930_1 3483 0 0 3.22846431089285e-08 0 0 0 6.25251409684013e-08 0 0 0 0 0 0 0 0 0 0 0 0
